"ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME","DEG_status","gene_label"
"1545",2520.52390905582,0.00307804418231962,0.0652043754398471,0.635340486380253,0.927257314925616,"CYP1B1","cytochrome P450 family 1 subfamily B member 1","Not_significant","CYP1B1"
"158376",24.6155203326704,0.0040278224889849,0.0650283805741871,0.639691300792012,0.927257314925616,"SPAAR","small regulatory polypeptide of amino acid response","Not_significant","SPAAR"
"1849",1027.98940979855,-0.00770699542903612,0.0626796894301692,0.634132482835429,0.927257314925616,"DUSP7","dual specificity phosphatase 7","Not_significant","DUSP7"
"200734",2623.76081004049,0.00668478855977951,0.0643418955848002,0.633240935894729,0.927257314925616,"SPRED2","sprouty related EVH1 domain containing 2","Not_significant","SPRED2"
"201255",399.212094276843,0.00653329764466788,0.0643589665662754,0.635079610601346,0.927257314925616,"LRRC45","leucine rich repeat containing 45","Not_significant","LRRC45"
"202052",579.31433696847,-0.00723636633573722,0.0640219618307402,0.637224171196562,0.927257314925616,"DNAJC18","DnaJ heat shock protein family (Hsp40) member C18","Not_significant","DNAJC18"
"221785",857.704946451283,0.00955914189794705,0.0625339079285817,0.638475770024236,0.927257314925616,"ZSCAN25","zinc finger and SCAN domain containing 25","Not_significant","ZSCAN25"
"23141",2774.92466337744,-0.0118637893935052,0.0608616513124485,0.633718681686971,0.927257314925616,"ANKLE2","ankyrin repeat and LEM domain containing 2","Not_significant","ANKLE2"
"23144",527.010417635776,-0.00758020649821877,0.0638512482014522,0.639664421432987,0.927257314925616,"ZC3H3","zinc finger CCCH-type containing 3","Not_significant","ZC3H3"
"239",64.3414844363289,-0.00604967953694795,0.0645047133653778,0.635900339268215,0.927257314925616,"ALOX12","arachidonate 12-lipoxygenase, 12S type","Not_significant","ALOX12"
"253152",43.0155047642658,0.00288644706986077,0.0652302082114709,0.636313591209639,0.927257314925616,"EPHX4","epoxide hydrolase 4","Not_significant","EPHX4"
"2553",976.565503436142,0.0111390078728197,0.0616465044602638,0.633028900936792,0.927257314925616,"GABPB1","GA binding protein transcription factor subunit beta 1","Not_significant","GABPB1"
"25829",1980.08140183136,0.00813740146569382,0.0636743949271526,0.637071640644387,0.927257314925616,"TMEM184B","transmembrane protein 184B","Not_significant","TMEM184B"
"2589",5519.6189955167,-0.00405885496976661,0.0621501322995997,0.636355031715319,0.927257314925616,"GALNT1","polypeptide N-acetylgalactosaminyltransferase 1","Not_significant","GALNT1"
"26052",209.479917568598,0.0293080616788567,0.0747369623724598,0.634347648750686,0.927257314925616,"DNM3","dynamin 3","Not_significant","DNM3"
"26289",295.519334536278,-0.00245815599581266,0.0652781177576888,0.633806224664011,0.927257314925616,"AK5","adenylate kinase 5","Not_significant","AK5"
"26589",809.344592067417,-0.00977275488402691,0.0629412374768069,0.639181309723309,0.927257314925616,"MRPL46","mitochondrial ribosomal protein L46","Not_significant","MRPL46"
"282973",20.8980427983862,-0.00286882912457943,0.065222649644749,0.638337466527998,0.927257314925616,"JAKMIP3","Janus kinase and microtubule interacting protein 3","Not_significant","JAKMIP3"
"283131",24768.5216578381,-0.00432238170825131,0.0649632694835958,0.636292576881311,0.927257314925616,"NEAT1","nuclear paraspeckle assembly transcript 1","Not_significant","NEAT1"
"283902",19.3722565585512,-0.00204035030954648,0.0653227685230114,0.638015425363215,0.927257314925616,"HCCAT5","hepatocellular carcinoma associated transcript 5","Not_significant","HCCAT5"
"284486",58.5684665717126,-0.00284814392182613,0.065230629986708,0.63518976842006,0.927257314925616,"THEM5","thioesterase superfamily member 5","Not_significant","THEM5"
"2857",1088.26264461587,0.00475474498681596,0.0648771086521678,0.63879369596641,0.927257314925616,"GPR34","G protein-coupled receptor 34","Not_significant","GPR34"
"285973",97.9673638436398,0.00307543674672928,0.0652050274688712,0.636361809731717,0.927257314925616,"ATG9B","autophagy related 9B","Not_significant","ATG9B"
"286103",29.3297819842642,-0.00496581699089829,0.064804456615821,0.638823371950818,0.927257314925616,"ZNF252P-AS1","ZNF252P antisense RNA 1","Not_significant","ZNF252P-AS1"
"286826",600.00857688067,0.00660006684565634,0.06432160602375,0.638381303316445,0.927257314925616,"LIN9","lin-9 DREAM MuvB core complex component","Not_significant","LIN9"
"29903",364.965369999385,-0.00641249703585875,0.0643576436202961,0.638469447251823,0.927257314925616,"CCDC106","coiled-coil domain containing 106","Not_significant","CCDC106"
"29925",517.049289297292,0.00928042559085397,0.0631552593102281,0.635174854159656,0.927257314925616,"GMPPB","GDP-mannose pyrophosphorylase B","Not_significant","GMPPB"
"3101",476.281714207862,-0.00342854512867325,0.065140287682894,0.635286872990514,0.927257314925616,"HK3","hexokinase 3","Not_significant","HK3"
"3274",152.030742932229,-0.00363210520819118,0.0651071636814694,0.635704388767725,0.927257314925616,"HRH2","histamine receptor H2","Not_significant","HRH2"
"33",26.7050235297566,0.00936105718155221,0.0662511478527685,0.633874664345748,0.927257314925616,"ACADL","acyl-CoA dehydrogenase long chain","Not_significant","ACADL"
"339290",1540.07901040769,-0.00640975060304142,0.0644313634672904,0.637098014815037,0.927257314925616,"LINC00667","long intergenic non-protein coding RNA 667","Not_significant","LINC00667"
"3684",1476.20523528576,-0.0034191840964069,0.0651359488905193,0.637848680356444,0.927257314925616,"ITGAM","integrin subunit alpha M","Not_significant","ITGAM"
"3899",1998.77538649438,-0.00302549598374118,0.0651982227985611,0.637825623741489,0.927257314925616,"AFF3","ALF transcription elongation factor 3","Not_significant","AFF3"
"4088",1996.87873061744,0.00716120441299765,0.0640845174478142,0.633306571855833,0.927257314925616,"SMAD3","SMAD family member 3","Not_significant","SMAD3"
"414328",238.672984302552,-0.00428297987606164,0.0649834142958767,0.634778468087522,0.927257314925616,"IDNK","IDNK gluconokinase","Not_significant","IDNK"
"4916",42.5352611719768,-0.00427044079026295,0.0653866424033063,0.636227345141206,0.927257314925616,"NTRK3","neurotrophic receptor tyrosine kinase 3","Not_significant","NTRK3"
"4942",5106.38858978923,0.00905881314828248,0.0631947183738753,0.63482512650994,0.927257314925616,"OAT","ornithine aminotransferase","Not_significant","OAT"
"51268",55.9527981222895,2.2705779315008,0.51148999949729,0.634703457152393,0.927257314925616,"PIPOX","pipecolic acid and sarcosine oxidase","Not_significant","PIPOX"
"51365",3374.04445753039,-0.00230478428544656,0.0652928293865867,0.636348168388017,0.927257314925616,"PLA1A","phospholipase A1 member A","Not_significant","PLA1A"
"51384",16.6059041960933,1.76095853815426e-05,0.0651624490176757,0.639115175761091,0.927257314925616,"WNT16","Wnt family member 16","Not_significant","WNT16"
"51520",6839.70687963697,0.00729301906475041,0.0640184281232975,0.639369691515735,0.927257314925616,"LARS1","leucyl-tRNA synthetase 1","Not_significant","LARS1"
"5226",4800.48434396347,-0.00528801277586244,0.0647232655466866,0.63800015173394,0.927257314925616,"PGD","phosphogluconate dehydrogenase","Not_significant","PGD"
"54205",9337.56537177481,0.0069215170889274,0.0641772405348108,0.639862108738699,0.927257314925616,"CYCS","cytochrome c, somatic","Not_significant","CYCS"
"54429",29.2201005157128,0.00303628026954477,0.0652104659208189,0.635808321453653,0.927257314925616,"TAS2R5","taste 2 receptor member 5","Not_significant","TAS2R5"
"54956",483.946514373262,0.00829781599096042,0.0635640023013091,0.638926070608247,0.927257314925616,"PARP16","poly(ADP-ribose) polymerase family member 16","Not_significant","PARP16"
"55028",1273.3570066841,0.0125392670509706,0.0636004929017665,0.639646526283484,0.927257314925616,"MTNAP1","mitochondrial nucleoid associated protein 1","Not_significant","MTNAP1"
"55031",4068.57767575586,0.0108287374853661,0.0626454615520272,0.63427299777002,0.927257314925616,"USP47","ubiquitin specific peptidase 47","Not_significant","USP47"
"55191",1479.62998808177,0.00869545133387829,0.063342643270337,0.636829175078106,0.927257314925616,"NADSYN1","NAD synthetase 1","Not_significant","NADSYN1"
"55329",293.265083860704,-0.00566688120807067,0.0646075418849621,0.639719081378892,0.927257314925616,"MNS1","meiosis specific nuclear structural 1","Not_significant","MNS1"
"55454",2240.53984560524,-0.00650321482591919,0.0643227091697153,0.636895609673236,0.927257314925616,"CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2","Not_significant","CSGALNACT2"
"55561",94.4194691449089,-0.00324338970828386,0.0651722761895692,0.636189311442225,0.927257314925616,"CDC42BPG","CDC42 binding protein kinase gamma","Not_significant","CDC42BPG"
"55854",3561.59547395965,-0.00954521102060433,0.0627508893051631,0.636888088023446,0.927257314925616,"ZC3H15","zinc finger CCCH-type containing 15","Not_significant","ZC3H15"
"56902",1512.95514891807,0.0120564817076739,0.063910507658446,0.639682226438594,0.927257314925616,"PNO1","partner of NOB1 homolog","Not_significant","PNO1"
"56987",3403.31405655556,0.00735400759161113,0.063584259948782,0.63536431520697,0.927257314925616,"BBX","BBX high mobility group box domain containing","Not_significant","BBX"
"5699",1452.99920078807,0.00532729718304182,0.0647320853600706,0.637121939356285,0.927257314925616,"PSMB10","proteasome 20S subunit beta 10","Not_significant","PSMB10"
"5702",3639.34871343192,0.0181806197140271,0.0632295046151782,0.639769162210923,0.927257314925616,"PSMC3","proteasome 26S subunit, ATPase 3","Not_significant","PSMC3"
"5705",4034.21328691807,0.00884665237172835,0.0633609431240759,0.637253905824589,0.927257314925616,"PSMC5","proteasome 26S subunit, ATPase 5","Not_significant","PSMC5"
"5723",807.447669187445,-0.00767266530258692,0.0637789148035618,0.639732371293157,0.927257314925616,"PSPH","phosphoserine phosphatase","Not_significant","PSPH"
"57544",808.699016262648,-0.00654110301570405,0.0643353681305295,0.633723175542978,0.927257314925616,"TXNDC16","thioredoxin domain containing 16","Not_significant","TXNDC16"
"63933",2520.90562566916,0.00630817819491715,0.063228500717209,0.638289435970269,0.927257314925616,"MCUR1","mitochondrial calcium uniporter regulator 1","Not_significant","MCUR1"
"63982",52.5948618348894,-0.00189821050434987,0.0653362410708102,0.634060915258295,0.927257314925616,"ANO3","anoctamin 3","Not_significant","ANO3"
"64753",307.670754062201,-0.0030834609905774,0.0651395262675714,0.635541845865098,0.927257314925616,"CCDC136","coiled-coil domain containing 136","Not_significant","CCDC136"
"64777",785.357379497312,-0.00849648032500791,0.0633761946450266,0.63882718588985,0.927257314925616,"RMND5B","required for meiotic nuclear division 5 homolog B","Not_significant","RMND5B"
"648691",17.2991415351534,0.0024376462874985,0.0652902367685719,0.633288489194197,0.927257314925616,"LL22NC03-63E9.3","uncharacterized LOC648691","Not_significant","LL22NC03-63E9.3"
"653786",26.2950105374876,-0.00414660146380499,0.0653700544157404,0.636034205048202,0.927257314925616,"OTOAP1","OTOA pseudogene 1","Not_significant","OTOAP1"
"6574",6534.68058400614,-0.00417001214765453,0.0649988261196308,0.63529289176146,0.927257314925616,"SLC20A1","solute carrier family 20 member 1","Not_significant","SLC20A1"
"6785",228.263859639941,-0.00294866737294303,0.0652114299905639,0.637696538919858,0.927257314925616,"ELOVL4","ELOVL fatty acid elongase 4","Not_significant","ELOVL4"
"692197",43.5080884240553,0.00349754347079111,0.065142754719548,0.634605857859689,0.927257314925616,"SNORD77","small nucleolar RNA, C/D box 77","Not_significant","SNORD77"
"692227",66.9132796200265,-0.00377302523523605,0.0650830746636389,0.635548608258049,0.927257314925616,"SNORD104","small nucleolar RNA, C/D box 104","Not_significant","SNORD104"
"693220",67.9853101318411,0.00382300405628752,0.0650879818722941,0.634679682399944,0.927257314925616,"MIR635","microRNA 635","Not_significant","MIR635"
"693232",20.8930286096241,-0.00288053635481957,0.0651694870307334,0.639809339462465,0.927257314925616,"MIR647","microRNA 647","Not_significant","MIR647"
"6939",28.1574565990118,0.00306105667788729,0.0652113861433323,0.633575065801333,0.927257314925616,"TCF15","transcription factor 15","Not_significant","TCF15"
"7006",202.848013423093,0.00407139362237142,0.0650353937530873,0.637485470376519,0.927257314925616,"TEC","tec protein tyrosine kinase","Not_significant","TEC"
"7316",16804.7428624892,0.00720587047472472,0.0626030727569858,0.637803145377502,0.927257314925616,"UBC","ubiquitin C","Not_significant","UBC"
"7391",2051.62391542909,0.00968605347347914,0.0621696723470287,0.637691550716599,0.927257314925616,"USF1","upstream transcription factor 1","Not_significant","USF1"
"7701",704.916803968776,0.0105596577190228,0.0622001024685411,0.633988903303006,0.927257314925616,"ZNF142","zinc finger protein 142","Not_significant","ZNF142"
"7873",2228.55661945287,-0.00657915019220902,0.0643171648211464,0.634752388859258,0.927257314925616,"MANF","mesencephalic astrocyte derived neurotrophic factor","Not_significant","MANF"
"78995",166.994248312159,0.00556540858995647,0.0647025756538755,0.636595262329697,0.927257314925616,"HROB","homologous recombination factor with OB-fold","Not_significant","HROB"
"79081",1297.15480799048,-0.0089484354843648,0.0634642281892848,0.638009961429677,0.927257314925616,"LBHD1","LBH domain containing 1","Not_significant","LBHD1"
"79142",2000.48889693365,-0.0102151011718383,0.0592432611085334,0.639367068729033,0.927257314925616,"PHF23","PHD finger protein 23","Not_significant","PHF23"
"79665",2868.94745488962,0.0082935461580567,0.0635742632978325,0.635929981419133,0.927257314925616,"DHX40","DEAH-box helicase 40","Not_significant","DHX40"
"79666",2702.70783177067,0.00668679040277883,0.0643349225619355,0.634816029780342,0.927257314925616,"PLEKHF2","pleckstrin homology and FYVE domain containing 2","Not_significant","PLEKHF2"
"79785",34.3073163886404,0.00190088575333901,0.0653383270126439,0.637912477040033,0.927257314925616,"RERGL","RERG like","Not_significant","RERGL"
"79828",1045.38425562202,-0.00845364926917047,0.06359482811326,0.639177375248572,0.927257314925616,"METTL8","methyltransferase 8, tRNA N3-cytidine","Not_significant","METTL8"
"79901",6101.48384056444,-0.00385454552338222,0.0648560455884732,0.633880668296389,0.927257314925616,"CYBRD1","cytochrome b reductase 1","Not_significant","CYBRD1"
"80006",1306.55988972169,-0.0088298641745109,0.0627855098492889,0.639609797654674,0.927257314925616,"TRAPPC13","trafficking protein particle complex subunit 13","Not_significant","TRAPPC13"
"83693",1799.10835009664,-0.00822090191563722,0.063583377112692,0.638276185947939,0.927257314925616,"HSDL1","hydroxysteroid dehydrogenase like 1","Not_significant","HSDL1"
"84056",1194.21700720356,-0.00735874855722639,0.0641956588962149,0.6346069576294,0.927257314925616,"KATNAL1","katanin catalytic subunit A1 like 1","Not_significant","KATNAL1"
"84057",284.027041485926,0.00505443104167879,0.0648292234675719,0.633758142782353,0.927257314925616,"MND1","meiotic nuclear divisions 1","Not_significant","MND1"
"85437",1978.75927231597,-0.00937091877426046,0.0627515422821383,0.639333782492387,0.927257314925616,"ZCRB1","zinc finger CCHC-type and RNA binding motif containing 1","Not_significant","ZCRB1"
"85443",25.8777204574521,-0.00365320214196736,0.0650962435855915,0.639191090323304,0.927257314925616,"DCLK3","doublecortin like kinase 3","Not_significant","DCLK3"
"8547",61.6816783559881,1.79028451066456,0.587533891158449,0.634501129380494,0.927257314925616,"FCN3","ficolin 3","Not_significant","FCN3"
"85474",31.9038254217922,-0.00374902090055914,0.0650768114993246,0.639415506441396,0.927257314925616,"LBX2","ladybird homeobox 2","Not_significant","LBX2"
